Video,StimulusType,Frame,TrueLabel,LGMD_Pred,EMD_Pred,SNN_Pred
looming_grouping.mp4,looming,265,1,0,0,1
looming_grouping.mp4,looming,266,1,0,0,1
looming_grouping.mp4,looming,267,1,0,0,1
looming_grouping.mp4,looming,268,1,0,0,1
looming_grouping.mp4,looming,269,1,0,0,1
looming_grouping.mp4,looming,270,1,0,0,1
looming_grouping.mp4,looming,271,1,0,0,1
looming_grouping.mp4,looming,272,1,0,0,1
looming_grouping.mp4,looming,273,1,0,0,1
looming_grouping.mp4,looming,274,1,0,0,1
looming_grouping.mp4,looming,275,1,0,0,1
looming_grouping.mp4,looming,276,1,0,0,1
looming_grouping.mp4,looming,277,1,0,0,1
looming_grouping.mp4,looming,278,1,0,0,1
looming_grouping.mp4,looming,279,1,0,0,1
looming_grouping.mp4,looming,280,1,0,0,1
looming_grouping.mp4,looming,281,1,0,0,1
looming_grouping.mp4,looming,282,1,0,0,1
looming_grouping.mp4,looming,283,1,0,0,1
looming_grouping.mp4,looming,284,1,0,0,1
looming_grouping.mp4,looming,285,1,0,0,1
looming_grouping.mp4,looming,286,1,0,0,1
looming_grouping.mp4,looming,287,1,0,0,1
looming_grouping.mp4,looming,288,1,0,0,1
looming_grouping.mp4,looming,289,1,0,0,1
looming_grouping.mp4,looming,290,1,0,0,1
looming_grouping.mp4,looming,291,1,0,0,1
looming_off_inhibition.mp4,looming,0,1,0,0,1
looming_off_inhibition.mp4,looming,1,1,0,0,1
looming_off_inhibition.mp4,looming,2,1,0,0,1
looming_off_inhibition.mp4,looming,3,1,0,0,1
looming_off_inhibition.mp4,looming,4,1,0,0,1
looming_off_inhibition.mp4,looming,5,1,0,0,1
looming_off_inhibition.mp4,looming,6,1,0,0,1
looming_off_inhibition.mp4,looming,7,1,0,0,1
looming_off_inhibition.mp4,looming,8,1,0,0,1
looming_off_inhibition.mp4,looming,9,1,0,0,1
looming_off_inhibition.mp4,looming,10,1,0,0,1
looming_off_inhibition.mp4,looming,11,1,0,0,1
looming_off_inhibition.mp4,looming,12,1,0,0,1
looming_off_inhibition.mp4,looming,13,1,0,0,1
looming_off_inhibition.mp4,looming,14,1,0,0,1
looming_off_inhibition.mp4,looming,15,1,0,0,1
looming_off_inhibition.mp4,looming,16,1,0,0,1
looming_off_inhibition.mp4,looming,17,1,0,0,1
looming_off_inhibition.mp4,looming,18,1,0,0,1
looming_off_inhibition.mp4,looming,19,1,0,0,1
looming_off_inhibition.mp4,looming,20,1,0,0,1
looming_off_inhibition.mp4,looming,21,1,0,0,1
looming_off_inhibition.mp4,looming,22,1,0,0,1
looming_off_inhibition.mp4,looming,23,1,0,0,1
looming_off_inhibition.mp4,looming,24,1,0,0,1
looming_off_inhibition.mp4,looming,25,1,0,0,1
looming_off_inhibition.mp4,looming,26,1,0,0,1
looming_off_inhibition.mp4,looming,27,1,0,0,1
looming_off_inhibition.mp4,looming,28,1,0,0,1
looming_off_inhibition.mp4,looming,29,1,0,0,1
looming_off_inhibition.mp4,looming,30,1,0,0,1
looming_off_inhibition.mp4,looming,31,1,0,0,1
looming_off_inhibition.mp4,looming,32,1,0,0,1
looming_off_inhibition.mp4,looming,33,1,0,0,1
looming_off_inhibition.mp4,looming,34,1,0,0,1
looming_off_inhibition.mp4,looming,35,1,0,0,1
looming_off_inhibition.mp4,looming,36,1,0,0,1
looming_off_inhibition.mp4,looming,37,1,0,0,1
looming_off_inhibition.mp4,looming,38,1,0,0,1
looming_off_inhibition.mp4,looming,39,1,0,0,1
looming_off_inhibition.mp4,looming,40,1,0,0,1
looming_off_inhibition.mp4,looming,41,1,0,0,1
looming_off_inhibition.mp4,looming,42,1,0,0,1
looming_off_inhibition.mp4,looming,43,1,0,0,1
looming_off_inhibition.mp4,looming,44,1,0,0,1
looming_off_inhibition.mp4,looming,45,1,0,0,1
looming_off_inhibition.mp4,looming,46,1,0,0,1
looming_off_inhibition.mp4,looming,47,1,0,0,1
looming_off_inhibition.mp4,looming,48,1,0,0,1
looming_off_inhibition.mp4,looming,49,1,0,0,1
looming_off_inhibition.mp4,looming,50,1,0,0,1
looming_off_inhibition.mp4,looming,51,1,0,0,1
looming_off_inhibition.mp4,looming,52,1,0,0,1
looming_off_inhibition.mp4,looming,53,1,0,0,1
looming_off_inhibition.mp4,looming,54,1,0,0,1
looming_off_inhibition.mp4,looming,55,1,0,0,1
looming_off_inhibition.mp4,looming,56,1,0,0,1
looming_off_inhibition.mp4,looming,57,1,0,0,1
looming_off_inhibition.mp4,looming,58,1,0,0,1
looming_off_inhibition.mp4,looming,59,1,0,0,1
looming_off_inhibition.mp4,looming,60,1,0,0,1
looming_off_inhibition.mp4,looming,61,1,0,0,1
looming_off_inhibition.mp4,looming,62,1,0,0,1
looming_off_inhibition.mp4,looming,63,1,0,0,1
looming_off_inhibition.mp4,looming,64,1,0,0,1
looming_off_inhibition.mp4,looming,65,1,0,0,1
looming_off_inhibition.mp4,looming,66,1,0,0,1
looming_off_inhibition.mp4,looming,67,1,0,0,1
looming_off_inhibition.mp4,looming,68,1,0,0,1
looming_off_inhibition.mp4,looming,69,1,0,0,1
looming_off_inhibition.mp4,looming,70,1,0,0,1
looming_off_inhibition.mp4,looming,71,1,0,0,1
looming_off_inhibition.mp4,looming,72,1,0,0,1
looming_off_inhibition.mp4,looming,73,1,0,0,1
looming_off_inhibition.mp4,looming,74,1,0,0,1
looming_off_inhibition.mp4,looming,75,1,0,0,1
looming_off_inhibition.mp4,looming,76,1,0,0,1
looming_off_inhibition.mp4,looming,77,1,0,0,1
looming_off_inhibition.mp4,looming,78,1,0,0,1
looming_off_inhibition.mp4,looming,79,1,0,0,1
looming_off_inhibition.mp4,looming,80,1,0,0,1
looming_off_inhibition.mp4,looming,81,1,0,0,1
looming_off_inhibition.mp4,looming,82,1,0,0,1
looming_off_inhibition.mp4,looming,83,1,0,0,1
looming_off_inhibition.mp4,looming,84,1,0,0,1
looming_off_inhibition.mp4,looming,85,1,0,0,1
looming_off_inhibition.mp4,looming,86,1,0,0,1
looming_off_inhibition.mp4,looming,87,1,0,0,1
looming_off_inhibition.mp4,looming,88,1,0,0,1
looming_off_inhibition.mp4,looming,89,1,0,0,1
looming_off_inhibition.mp4,looming,90,1,0,0,1
looming_off_inhibition.mp4,looming,91,1,0,0,1
looming_off_inhibition.mp4,looming,92,1,0,0,1
looming_off_inhibition.mp4,looming,93,1,0,0,1
looming_off_inhibition.mp4,looming,94,1,0,0,1
looming_off_inhibition.mp4,looming,95,1,0,0,1
looming_off_inhibition.mp4,looming,96,1,0,0,1
looming_off_inhibition.mp4,looming,97,1,0,0,1
looming_off_inhibition.mp4,looming,98,1,0,0,1
looming_off_inhibition.mp4,looming,99,1,0,0,1
looming_off_inhibition.mp4,looming,100,1,0,0,1
looming_off_inhibition.mp4,looming,101,1,0,0,1
looming_off_inhibition.mp4,looming,102,1,0,0,1
looming_off_inhibition.mp4,looming,103,1,0,0,1
looming_off_inhibition.mp4,looming,104,1,0,0,1
looming_off_inhibition.mp4,looming,105,1,0,0,1
looming_off_inhibition.mp4,looming,106,1,0,0,1
looming_off_inhibition.mp4,looming,107,1,0,0,1
looming_off_inhibition.mp4,looming,108,1,0,0,1
looming_off_inhibition.mp4,looming,109,1,0,0,1
looming_off_inhibition.mp4,looming,110,1,0,0,1
looming_off_inhibition.mp4,looming,111,1,0,0,1
looming_off_inhibition.mp4,looming,112,1,0,0,1
looming_off_inhibition.mp4,looming,113,1,0,0,1
looming_off_inhibition.mp4,looming,114,1,0,0,1
looming_off_inhibition.mp4,looming,115,1,0,0,1
looming_off_inhibition.mp4,looming,116,1,0,0,1
looming_off_inhibition.mp4,looming,117,1,0,0,1
looming_off_inhibition.mp4,looming,118,1,0,0,1
looming_off_inhibition.mp4,looming,119,1,0,0,1
looming_off_inhibition.mp4,looming,120,1,0,0,1
looming_off_inhibition.mp4,looming,121,1,0,0,1
looming_off_inhibition.mp4,looming,122,1,0,0,1
looming_off_inhibition.mp4,looming,123,1,0,0,1
looming_off_inhibition.mp4,looming,124,1,0,0,1
looming_off_inhibition.mp4,looming,125,1,0,0,1
looming_off_inhibition.mp4,looming,126,1,0,0,1
looming_off_inhibition.mp4,looming,127,1,0,0,1
looming_off_inhibition.mp4,looming,128,1,0,0,1
looming_off_inhibition.mp4,looming,129,1,0,0,1
looming_off_inhibition.mp4,looming,130,1,0,0,1
looming_off_inhibition.mp4,looming,131,1,0,0,1
looming_off_inhibition.mp4,looming,132,1,0,0,1
looming_off_inhibition.mp4,looming,133,1,0,0,1
looming_off_inhibition.mp4,looming,134,1,0,0,1
looming_off_inhibition.mp4,looming,135,1,0,0,1
looming_off_inhibition.mp4,looming,136,1,0,0,1
looming_off_inhibition.mp4,looming,137,1,0,0,1
looming_off_inhibition.mp4,looming,138,1,0,0,1
looming_off_inhibition.mp4,looming,139,1,0,0,1
looming_off_inhibition.mp4,looming,140,1,0,0,1
looming_off_inhibition.mp4,looming,141,1,0,0,1
looming_off_inhibition.mp4,looming,142,1,0,0,1
looming_off_inhibition.mp4,looming,143,1,0,0,1
looming_off_inhibition.mp4,looming,144,1,0,0,1
looming_off_inhibition.mp4,looming,145,1,0,0,1
looming_off_inhibition.mp4,looming,146,1,0,0,1
looming_off_inhibition.mp4,looming,147,1,0,0,1
looming_off_inhibition.mp4,looming,148,1,0,0,1
looming_off_inhibition.mp4,looming,149,1,0,0,1
looming_off_inhibition.mp4,looming,150,1,0,0,1
looming_off_inhibition.mp4,looming,151,1,0,0,1
looming_off_inhibition.mp4,looming,152,1,0,0,1
looming_off_inhibition.mp4,looming,153,1,0,0,1
looming_off_inhibition.mp4,looming,154,1,0,0,1
looming_off_inhibition.mp4,looming,155,1,0,0,1
looming_off_inhibition.mp4,looming,156,1,0,0,1
looming_off_inhibition.mp4,looming,157,1,0,0,1
looming_off_inhibition.mp4,looming,158,1,0,0,1
looming_off_inhibition.mp4,looming,159,1,0,0,1
looming_off_inhibition.mp4,looming,160,1,0,0,1
looming_off_inhibition.mp4,looming,161,1,0,0,1
looming_off_inhibition.mp4,looming,162,1,0,0,1
looming_off_inhibition.mp4,looming,163,1,0,0,1
looming_off_inhibition.mp4,looming,164,1,0,0,1
looming_off_inhibition.mp4,looming,165,1,0,0,1
looming_off_inhibition.mp4,looming,166,1,0,0,1
looming_off_inhibition.mp4,looming,167,1,0,0,1
looming_off_inhibition.mp4,looming,168,1,0,0,1
looming_off_inhibition.mp4,looming,169,1,0,0,1
looming_off_inhibition.mp4,looming,170,1,0,0,1
looming_off_inhibition.mp4,looming,171,1,0,0,1
looming_off_inhibition.mp4,looming,172,1,0,0,1
looming_off_inhibition.mp4,looming,173,1,0,0,1
looming_off_inhibition.mp4,looming,174,1,0,0,1
looming_off_inhibition.mp4,looming,175,1,0,0,1
looming_off_inhibition.mp4,looming,176,1,0,0,1
looming_off_inhibition.mp4,looming,177,1,0,0,1
looming_off_inhibition.mp4,looming,178,1,0,0,1
looming_off_inhibition.mp4,looming,179,1,0,0,1
looming_off_inhibition.mp4,looming,180,1,0,0,1
looming_off_inhibition.mp4,looming,181,1,0,0,1
looming_off_inhibition.mp4,looming,182,1,0,0,1
looming_off_inhibition.mp4,looming,183,1,0,0,1
looming_off_inhibition.mp4,looming,184,1,0,0,1
looming_off_inhibition.mp4,looming,185,1,0,0,1
looming_off_inhibition.mp4,looming,186,1,0,0,1
looming_off_inhibition.mp4,looming,187,1,0,0,1
looming_off_inhibition.mp4,looming,188,1,0,0,1
looming_off_inhibition.mp4,looming,189,1,0,0,1
looming_off_inhibition.mp4,looming,190,1,0,0,1
looming_off_inhibition.mp4,looming,191,1,0,0,1
looming_off_inhibition.mp4,looming,192,1,0,0,1
looming_off_inhibition.mp4,looming,193,1,0,0,1
looming_off_inhibition.mp4,looming,194,1,0,0,1
looming_off_inhibition.mp4,looming,195,1,0,0,1
looming_off_inhibition.mp4,looming,196,1,0,0,1
looming_off_inhibition.mp4,looming,197,1,0,0,1
looming_off_inhibition.mp4,looming,198,1,0,0,1
looming_off_inhibition.mp4,looming,199,1,0,0,1
looming_off_inhibition.mp4,looming,200,1,0,0,1
looming_off_inhibition.mp4,looming,201,1,0,0,1
looming_off_inhibition.mp4,looming,202,1,0,0,1
looming_off_inhibition.mp4,looming,203,1,0,0,1
looming_off_inhibition.mp4,looming,204,1,0,0,1
looming_off_inhibition.mp4,looming,205,1,0,0,1
looming_off_inhibition.mp4,looming,206,1,0,0,1
looming_off_inhibition.mp4,looming,207,1,0,0,1
looming_off_inhibition.mp4,looming,208,1,0,0,1
looming_off_inhibition.mp4,looming,209,1,0,0,1
looming_off_inhibition.mp4,looming,210,1,0,0,1
looming_off_inhibition.mp4,looming,211,1,0,0,1
looming_off_inhibition.mp4,looming,212,1,0,0,1
looming_off_inhibition.mp4,looming,213,1,0,0,1
looming_off_inhibition.mp4,looming,214,1,0,0,1
looming_off_inhibition.mp4,looming,215,1,0,0,1
looming_off_inhibition.mp4,looming,216,1,0,0,1
looming_off_inhibition.mp4,looming,217,1,0,0,1
looming_off_inhibition.mp4,looming,218,1,0,0,1
looming_off_inhibition.mp4,looming,219,1,0,0,1
looming_off_inhibition.mp4,looming,220,1,0,0,1
looming_off_inhibition.mp4,looming,221,1,0,0,1
looming_off_inhibition.mp4,looming,222,1,0,0,1
looming_off_inhibition.mp4,looming,223,1,0,0,1
looming_off_inhibition.mp4,looming,224,1,0,0,1
looming_off_inhibition.mp4,looming,225,1,0,0,1
looming_off_inhibition.mp4,looming,226,1,0,0,1
looming_off_inhibition.mp4,looming,227,1,0,0,1
looming_off_inhibition.mp4,looming,228,1,0,0,1
looming_off_inhibition.mp4,looming,229,1,0,0,1
looming_off_inhibition.mp4,looming,230,1,0,0,1
looming_off_inhibition.mp4,looming,231,1,0,0,1
looming_off_inhibition.mp4,looming,232,1,0,0,1
looming_off_inhibition.mp4,looming,233,1,0,0,1
looming_off_inhibition.mp4,looming,234,1,0,0,1
looming_off_inhibition.mp4,looming,235,1,0,0,1
looming_off_inhibition.mp4,looming,236,1,0,0,1
looming_off_inhibition.mp4,looming,237,1,0,0,1
looming_off_inhibition.mp4,looming,238,1,0,0,1
looming_off_inhibition.mp4,looming,239,1,0,0,1
looming_off_inhibition.mp4,looming,240,1,0,0,1
looming_off_inhibition.mp4,looming,241,1,0,0,1
looming_off_inhibition.mp4,looming,242,1,0,0,1
looming_off_inhibition.mp4,looming,243,1,0,0,1
looming_off_inhibition.mp4,looming,244,1,0,0,1
looming_off_inhibition.mp4,looming,245,1,0,0,1
looming_off_inhibition.mp4,looming,246,1,0,0,1
looming_off_inhibition.mp4,looming,247,1,0,0,1
looming_off_inhibition.mp4,looming,248,1,0,0,1
looming_off_inhibition.mp4,looming,249,1,0,0,1
looming_off_inhibition.mp4,looming,250,1,0,0,1
looming_off_inhibition.mp4,looming,251,1,0,0,1
looming_off_inhibition.mp4,looming,252,1,0,0,1
looming_off_inhibition.mp4,looming,253,1,0,0,1
looming_off_inhibition.mp4,looming,254,1,0,0,1
looming_off_inhibition.mp4,looming,255,1,0,0,1
looming_off_inhibition.mp4,looming,256,1,0,0,1
looming_off_inhibition.mp4,looming,257,1,0,0,1
looming_off_inhibition.mp4,looming,258,1,0,0,1
looming_off_inhibition.mp4,looming,259,1,0,0,1
looming_off_inhibition.mp4,looming,260,1,0,0,1
looming_off_inhibition.mp4,looming,261,1,0,0,1
looming_off_inhibition.mp4,looming,262,1,0,0,1
looming_off_inhibition.mp4,looming,263,1,0,0,1
looming_off_inhibition.mp4,looming,264,1,0,0,1
looming_off_inhibition.mp4,looming,265,1,0,0,1
looming_off_inhibition.mp4,looming,266,1,0,0,1
looming_off_inhibition.mp4,looming,267,1,0,0,1
looming_off_inhibition.mp4,looming,268,1,0,0,1
looming_off_inhibition.mp4,looming,269,1,0,0,1
looming_off_inhibition.mp4,looming,270,1,0,0,1
looming_off_inhibition.mp4,looming,271,1,0,0,1
looming_off_inhibition.mp4,looming,272,1,0,0,1
looming_off_inhibition.mp4,looming,273,1,0,0,1
looming_off_inhibition.mp4,looming,274,1,0,0,1
looming_off_inhibition.mp4,looming,275,1,0,0,1
looming_off_inhibition.mp4,looming,276,1,0,0,1
looming_off_inhibition.mp4,looming,277,1,0,0,1
looming_off_inhibition.mp4,looming,278,1,0,0,1
looming_off_inhibition.mp4,looming,279,1,0,0,1
looming_off_inhibition.mp4,looming,280,1,0,0,1
looming_off_inhibition.mp4,looming,281,1,0,0,1
looming_off_inhibition.mp4,looming,282,1,0,0,1
looming_off_inhibition.mp4,looming,283,1,0,0,1
looming_photoreceptor.mp4,looming,0,1,0,0,1
looming_photoreceptor.mp4,looming,1,1,0,0,1
looming_photoreceptor.mp4,looming,2,1,0,0,1
looming_photoreceptor.mp4,looming,3,1,0,0,1
looming_photoreceptor.mp4,looming,4,1,0,0,1
looming_photoreceptor.mp4,looming,5,1,0,0,1
looming_photoreceptor.mp4,looming,6,1,0,0,1
looming_photoreceptor.mp4,looming,7,1,0,0,1
looming_photoreceptor.mp4,looming,8,1,0,0,1
looming_photoreceptor.mp4,looming,9,1,0,0,1
looming_photoreceptor.mp4,looming,10,1,0,0,1
looming_photoreceptor.mp4,looming,11,1,0,0,1
looming_photoreceptor.mp4,looming,12,1,0,0,1
looming_photoreceptor.mp4,looming,13,1,0,0,1
looming_photoreceptor.mp4,looming,14,1,0,0,1
looming_photoreceptor.mp4,looming,15,1,0,0,1
looming_photoreceptor.mp4,looming,16,1,0,0,1
looming_photoreceptor.mp4,looming,17,1,0,0,1
looming_photoreceptor.mp4,looming,18,1,0,0,1
looming_photoreceptor.mp4,looming,19,1,0,0,1
looming_photoreceptor.mp4,looming,20,1,0,0,1
looming_photoreceptor.mp4,looming,21,1,0,0,1
looming_photoreceptor.mp4,looming,22,1,0,0,1
looming_photoreceptor.mp4,looming,23,1,0,0,1
looming_photoreceptor.mp4,looming,24,1,0,0,1
looming_photoreceptor.mp4,looming,25,1,0,0,1
looming_photoreceptor.mp4,looming,26,1,0,0,1
looming_photoreceptor.mp4,looming,27,1,0,0,1
looming_photoreceptor.mp4,looming,28,1,0,0,1
looming_photoreceptor.mp4,looming,29,1,0,0,1
looming_photoreceptor.mp4,looming,30,1,0,0,1
looming_photoreceptor.mp4,looming,31,1,0,0,1
looming_photoreceptor.mp4,looming,32,1,0,0,1
looming_photoreceptor.mp4,looming,33,1,0,0,1
looming_photoreceptor.mp4,looming,34,1,0,0,1
looming_photoreceptor.mp4,looming,35,1,0,0,1
looming_photoreceptor.mp4,looming,36,1,0,0,1
looming_photoreceptor.mp4,looming,37,1,0,0,1
looming_photoreceptor.mp4,looming,38,1,0,0,1
looming_photoreceptor.mp4,looming,39,1,0,0,1
looming_photoreceptor.mp4,looming,40,1,0,0,1
looming_photoreceptor.mp4,looming,41,1,0,0,1
looming_photoreceptor.mp4,looming,42,1,0,0,1
looming_photoreceptor.mp4,looming,43,1,0,0,1
looming_photoreceptor.mp4,looming,44,1,0,0,1
looming_photoreceptor.mp4,looming,45,1,0,0,1
looming_photoreceptor.mp4,looming,46,1,0,0,1
looming_photoreceptor.mp4,looming,47,1,0,0,1
looming_photoreceptor.mp4,looming,48,1,0,0,1
looming_photoreceptor.mp4,looming,49,1,0,0,1
looming_photoreceptor.mp4,looming,50,1,0,0,1
looming_photoreceptor.mp4,looming,51,1,0,0,1
looming_photoreceptor.mp4,looming,52,1,0,0,1
looming_photoreceptor.mp4,looming,53,1,0,0,1
looming_photoreceptor.mp4,looming,54,1,0,0,1
looming_photoreceptor.mp4,looming,55,1,0,0,1
looming_photoreceptor.mp4,looming,56,1,0,0,1
looming_photoreceptor.mp4,looming,57,1,0,0,1
looming_photoreceptor.mp4,looming,58,1,0,0,1
looming_photoreceptor.mp4,looming,59,1,0,0,1
looming_photoreceptor.mp4,looming,60,1,0,0,1
looming_photoreceptor.mp4,looming,61,1,0,0,1
looming_photoreceptor.mp4,looming,62,1,0,0,1
looming_photoreceptor.mp4,looming,63,1,0,0,1
looming_photoreceptor.mp4,looming,64,1,0,0,1
looming_photoreceptor.mp4,looming,65,1,0,0,1
looming_photoreceptor.mp4,looming,66,1,0,0,1
looming_photoreceptor.mp4,looming,67,1,0,0,1
looming_photoreceptor.mp4,looming,68,1,0,0,1
looming_photoreceptor.mp4,looming,69,1,0,0,1
looming_photoreceptor.mp4,looming,70,1,0,0,1
looming_photoreceptor.mp4,looming,71,1,0,0,1
looming_photoreceptor.mp4,looming,72,1,0,0,1
looming_photoreceptor.mp4,looming,73,1,0,0,1
looming_photoreceptor.mp4,looming,74,1,0,0,1
looming_photoreceptor.mp4,looming,75,1,0,0,1
looming_photoreceptor.mp4,looming,76,1,0,0,1
looming_photoreceptor.mp4,looming,77,1,0,0,1
looming_photoreceptor.mp4,looming,78,1,0,0,1
looming_photoreceptor.mp4,looming,79,1,0,0,1
looming_photoreceptor.mp4,looming,80,1,0,0,1
looming_photoreceptor.mp4,looming,81,1,0,0,1
looming_photoreceptor.mp4,looming,82,1,0,0,1
looming_photoreceptor.mp4,looming,83,1,0,0,1
looming_photoreceptor.mp4,looming,84,1,0,0,1
looming_photoreceptor.mp4,looming,85,1,0,0,1
looming_photoreceptor.mp4,looming,86,1,0,0,1
looming_photoreceptor.mp4,looming,87,1,0,0,1
looming_photoreceptor.mp4,looming,88,1,0,0,1
looming_photoreceptor.mp4,looming,89,1,0,0,1
looming_photoreceptor.mp4,looming,90,1,0,0,1
looming_photoreceptor.mp4,looming,91,1,0,0,1
looming_photoreceptor.mp4,looming,92,1,0,0,1
looming_photoreceptor.mp4,looming,93,1,0,0,1
looming_photoreceptor.mp4,looming,94,1,0,0,1
looming_photoreceptor.mp4,looming,95,1,0,0,1
looming_photoreceptor.mp4,looming,96,1,0,0,1
looming_photoreceptor.mp4,looming,97,1,0,0,1
looming_photoreceptor.mp4,looming,98,1,0,0,1
looming_photoreceptor.mp4,looming,99,1,0,0,1
looming_photoreceptor.mp4,looming,100,1,0,0,1
looming_photoreceptor.mp4,looming,101,1,0,0,1
looming_photoreceptor.mp4,looming,102,1,0,0,1
looming_photoreceptor.mp4,looming,103,1,0,0,1
looming_photoreceptor.mp4,looming,104,1,0,0,1
looming_photoreceptor.mp4,looming,105,1,0,0,1
looming_photoreceptor.mp4,looming,106,1,0,0,1
looming_photoreceptor.mp4,looming,107,1,0,0,1
looming_photoreceptor.mp4,looming,108,1,0,0,1
looming_photoreceptor.mp4,looming,109,1,0,0,1
looming_photoreceptor.mp4,looming,110,1,0,0,1
looming_photoreceptor.mp4,looming,111,1,0,0,1
looming_photoreceptor.mp4,looming,112,1,0,0,1
looming_photoreceptor.mp4,looming,113,1,0,0,1
looming_photoreceptor.mp4,looming,114,1,0,0,1
looming_photoreceptor.mp4,looming,115,1,0,0,1
looming_photoreceptor.mp4,looming,116,1,0,0,1
looming_photoreceptor.mp4,looming,117,1,0,0,1
looming_photoreceptor.mp4,looming,118,1,0,0,1
looming_photoreceptor.mp4,looming,119,1,0,0,1
looming_photoreceptor.mp4,looming,120,1,0,0,1
looming_photoreceptor.mp4,looming,121,1,0,0,1
looming_photoreceptor.mp4,looming,122,1,0,0,1
looming_photoreceptor.mp4,looming,123,1,0,0,1
looming_photoreceptor.mp4,looming,124,1,0,0,1
looming_photoreceptor.mp4,looming,125,1,0,0,1
looming_photoreceptor.mp4,looming,126,1,0,0,1
looming_photoreceptor.mp4,looming,127,1,0,0,1
looming_photoreceptor.mp4,looming,128,1,0,0,1
looming_photoreceptor.mp4,looming,129,1,0,0,1
looming_photoreceptor.mp4,looming,130,1,0,0,1
looming_photoreceptor.mp4,looming,131,1,0,0,1
looming_photoreceptor.mp4,looming,132,1,0,0,1
looming_photoreceptor.mp4,looming,133,1,0,0,1
looming_photoreceptor.mp4,looming,134,1,0,0,1
looming_photoreceptor.mp4,looming,135,1,0,0,1
looming_photoreceptor.mp4,looming,136,1,0,0,1
looming_photoreceptor.mp4,looming,137,1,0,0,1
looming_photoreceptor.mp4,looming,138,1,0,0,1
looming_photoreceptor.mp4,looming,139,1,0,0,1
looming_photoreceptor.mp4,looming,140,1,0,0,1
looming_photoreceptor.mp4,looming,141,1,0,0,1
looming_photoreceptor.mp4,looming,142,1,0,0,1
looming_photoreceptor.mp4,looming,143,1,0,0,1
looming_photoreceptor.mp4,looming,144,1,0,0,1
looming_photoreceptor.mp4,looming,145,1,0,0,1
looming_photoreceptor.mp4,looming,146,1,0,0,1
looming_photoreceptor.mp4,looming,147,1,0,0,1
looming_photoreceptor.mp4,looming,148,1,0,0,1
looming_photoreceptor.mp4,looming,149,1,0,0,1
looming_photoreceptor.mp4,looming,150,1,0,0,1
looming_photoreceptor.mp4,looming,151,1,0,0,1
looming_photoreceptor.mp4,looming,152,1,0,0,1
looming_photoreceptor.mp4,looming,153,1,0,0,1
looming_photoreceptor.mp4,looming,154,1,0,0,1
looming_photoreceptor.mp4,looming,155,1,0,0,1
looming_photoreceptor.mp4,looming,156,1,0,0,1
looming_photoreceptor.mp4,looming,157,1,0,0,1
looming_photoreceptor.mp4,looming,158,1,0,0,1
looming_photoreceptor.mp4,looming,159,1,0,0,1
looming_photoreceptor.mp4,looming,160,1,0,0,1
looming_photoreceptor.mp4,looming,161,1,0,0,1
looming_photoreceptor.mp4,looming,162,1,0,0,1
looming_photoreceptor.mp4,looming,163,1,0,0,1
looming_photoreceptor.mp4,looming,164,1,0,0,1
looming_photoreceptor.mp4,looming,165,1,0,0,1
looming_photoreceptor.mp4,looming,166,1,0,0,1
looming_photoreceptor.mp4,looming,167,1,0,0,1
looming_photoreceptor.mp4,looming,168,1,0,0,1
looming_photoreceptor.mp4,looming,169,1,0,0,1
looming_photoreceptor.mp4,looming,170,1,0,0,1
looming_photoreceptor.mp4,looming,171,1,0,0,1
looming_photoreceptor.mp4,looming,172,1,0,0,1
looming_photoreceptor.mp4,looming,173,1,0,0,1
looming_photoreceptor.mp4,looming,174,1,0,0,1
looming_photoreceptor.mp4,looming,175,1,0,0,1
looming_photoreceptor.mp4,looming,176,1,0,0,1
looming_photoreceptor.mp4,looming,177,1,0,0,1
looming_photoreceptor.mp4,looming,178,1,0,0,1
looming_photoreceptor.mp4,looming,179,1,0,0,1
looming_photoreceptor.mp4,looming,180,1,0,0,1
looming_photoreceptor.mp4,looming,181,1,0,0,1
looming_photoreceptor.mp4,looming,182,1,0,0,1
looming_photoreceptor.mp4,looming,183,1,0,0,1
looming_photoreceptor.mp4,looming,184,1,0,0,1
looming_photoreceptor.mp4,looming,185,1,0,0,1
looming_photoreceptor.mp4,looming,186,1,0,0,1
looming_photoreceptor.mp4,looming,187,1,0,0,1
looming_photoreceptor.mp4,looming,188,1,0,0,1
looming_photoreceptor.mp4,looming,189,1,0,0,1
looming_photoreceptor.mp4,looming,190,1,0,0,1
looming_photoreceptor.mp4,looming,191,1,0,0,1
looming_photoreceptor.mp4,looming,192,1,0,0,1
looming_photoreceptor.mp4,looming,193,1,0,0,1
looming_photoreceptor.mp4,looming,194,1,0,0,1
looming_photoreceptor.mp4,looming,195,1,0,0,1
looming_photoreceptor.mp4,looming,196,1,0,0,1
looming_photoreceptor.mp4,looming,197,1,0,0,1
looming_photoreceptor.mp4,looming,198,1,0,0,1
looming_photoreceptor.mp4,looming,199,1,0,0,1
looming_photoreceptor.mp4,looming,200,1,0,0,1
looming_photoreceptor.mp4,looming,201,1,0,0,1
looming_photoreceptor.mp4,looming,202,1,0,0,1
looming_photoreceptor.mp4,looming,203,1,0,0,1
looming_photoreceptor.mp4,looming,204,1,0,0,1
looming_photoreceptor.mp4,looming,205,1,0,0,1
looming_photoreceptor.mp4,looming,206,1,0,0,1
looming_photoreceptor.mp4,looming,207,1,0,0,1
